일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2022/07/01,"181,500","185,000","179,500","180,000",▼,"-500","-0.28","916,020","165,936","0.45","-8,711","55,837","70,868","-12,580","-74,723","26.65"
2022/06/30,"176,500","184,500","175,500","180,500",▲,"5,000","+2.85","1,651,221","298,790","0.42","-385,212","138,770","99,896","157,598","146,043","26.61"
2022/06/29,"180,000","181,000","172,500","175,500",▼,"-10,500","-5.65","2,543,120","448,115","0.40","677,492","-252,021","-815,088","-510,348","-454,211","26.57"
2022/06/28,"183,500","189,000","183,500","186,000",▲,"3,000","+1.64","1,021,549","189,939","0.40","-81,429","42,789","-109,247","101,350","5,330","26.95"
2022/06/27,"177,000","185,000","176,500","183,000",▲,"10,000","+5.78","1,348,957","244,989","0.42","-470,864","241,829","225,349","147,022","200,004","27.00"
2022/06/24,"170,500","175,000","170,500","173,000",▲,"2,000","+1.17","472,975","81,838","0.42","-130,315","60,383","53,139","88,517","75,301","26.89"
2022/06/23,"171,500","174,000","170,000","171,000",▼,"-500","-0.29","807,430","138,910","0.43","-132,068","150,491","20,455","-1,033","-44,696","26.87"
2022/06/22,"174,500","175,000","171,000","171,500",▼,"-1,000","-0.58","633,838","109,344","0.43","-46,510","-12,765","189,279","43,224","-14,215","26.86"
2022/06/21,"171,500","175,000","170,000","172,500",▲,"2,000","+1.17","532,008","91,801","0.44","-94,101","103,783","3,797","-35,111","-26,295","26.77"
2022/06/20,"172,500","173,000","168,500","170,500",▲,"500","+0.29","518,566","88,373","0.43","-71,526","115,262","-23,151","-46,935","-31,117","26.77"
2022/06/17,"168,000","172,000","168,000","170,000",▼,"-3,000","-1.73","784,685","133,071","0.43","83,164","-8,356","-74,894","-66,025","-62,018","26.78"
2022/06/16,"177,000","177,500","172,500","173,000",▼,"-1,000","-0.57","619,047","108,080","0.46","65,355","-49,821","-26,045","14,574","-48,613","26.82"
2022/06/15,"173,500","179,000","171,500","174,000",▲,"2,500","+1.46","995,832","174,321","0.46","-249,136","119,647","123,727","121,814","140,003","26.83"
2022/06/14,"171,500","172,500","169,000","171,500",▼,"-3,500","-2.00","1,122,467","191,531","0.45","224,582","12,138","-229,269","-239,719","-149,338","26.77"
2022/06/13,"180,000","181,500","173,000","175,000",▼,"-9,500","-5.15","1,193,167","209,209","0.46","391,970","-52,097","-364,247","-306,293","-215,578","26.88"
2022/06/10,"181,500","185,000","180,500","184,500",▲,"2,000","+1.10","571,131","104,523","0.46","-58,709","45,431","20,545","-5,759","4,031","27.05"
2022/06/09,"183,000","183,500","180,500","182,500",▼,"-500","-0.27","656,175","119,452","0.46","31,567","-147,322","114,818","88,205","14,335","27.04"
2022/06/08,"183,500","185,000","182,000","183,000",▼,"-500","-0.27","556,940","101,990","0.46","48,372","-96,503","42,011","33,427","-59,504","26.98"
2022/06/07,"186,000","186,500","183,000","183,500",▼,"-3,500","-1.87","621,262","114,666","0.46","102,728","-137,086","35,091","64,853","111,309","26.96"
2022/06/03,"188,500","189,000","185,000","187,000",▼,"-500","-0.27","400,003","74,551","0.45","54,227","-69,192","15,711","40,146","-6,399","26.95"
2022/06/02,"189,000","189,000","186,500","187,500",▼,"-2,000","-1.06","387,758","72,636","0.45","46,334","-114,935","81,606","57,084","70,669","26.94"
2022/05/31,"187,000","189,500","187,000","189,500",▲,"2,000","+1.07","916,327","173,117","0.45","-119,086","-92,777","193,726","166,311","158,651","26.90"
2022/05/30,"187,500","188,000","185,500","187,500",▲,"2,000","+1.08","368,902","69,031","0.46","-91,923","53,360","35,814","32,102","-27,927","26.81"
2022/05/27,"186,500","186,500","184,500","185,500",▲,"1,500","+0.82","334,939","62,218","0.47","-81,726","34,782","51,056","42,694","46,732","26.80"
2022/05/26,"183,500","186,000","183,000","184,000",▲,"500","+0.27","428,541","79,152","0.45","-52,470","11,487","-8,002","51,491","57,240","26.77"
2022/05/25,"186,000","186,000","182,000","183,500",▼,"-1,500","-0.81","482,136","88,807","0.46","14,278","25,093","-36,942","-10,358","-43,226","26.77"
2022/05/24,"187,000","188,000","183,500","185,000",▼,"-3,000","-1.60","431,231","79,925","0.46","40,362","-31,604","-107,602","-3,318","-2,000","26.79"
2022/05/23,"188,500","189,000","186,500","188,000",▲,"1,500","+0.80","436,270","81,772","0.47","-48,787","69,945","-25,850","13,741","-23,544","26.84"
2022/05/20,"183,500","186,500","183,000","186,500",▲,"4,500","+2.47","469,517","87,263","0.46","-165,743","120,671","-28,269","36,382","50,106","26.85"
2022/05/19,"181,500","183,500","181,000","182,000",▼,"-3,500","-1.89","542,030","98,743","0.46","54,683","-41,608","-14,111","-33,233","-8,208","26.87"
2022/05/18,"187,000","187,500","183,500","185,500", ,"0","0","541,137","100,216","0.46","53,853","-88,274","34,301","79,095","-50,858","26.87"
2022/05/17,"185,500","186,500","182,500","185,500",▲,"1,500","+0.82","530,263","98,205","0.46","-53,300","67,105","-2,463","-25,524","-31,803","26.86"
2022/05/16,"188,500","189,500","183,500","184,000",▼,"-2,500","-1.34","548,683","101,603","0.46","42,268","-20,902","-31,166","-25,016","-44,774","26.86"
2022/05/13,"182,000","187,000","181,500","186,500",▲,"6,000","+3.32","924,029","171,486","0.46","-136,062","133,674","1,983","35,809","2,360","26.87"
2022/05/12,"181,000","183,500","180,000","180,500",▼,"-2,500","-1.37","691,192","125,409","0.46","-3,356","-30,772","35,805","-9,592","59,330","26.87"
2022/05/11,"178,500","184,500","178,000","183,000",▲,"2,500","+1.39","724,251","131,822","0.45","-78,807","57,964","17,431","20,059","16,902","26.86"
2022/05/10,"180,500","181,500","176,000","180,500",▼,"-1,000","-0.55","774,377","138,355","0.45","36,394","12,330","-110,757","-36,926","-69,474","26.85"
2022/05/09,"182,000","183,500","180,500","181,500",▼,"-1,000","-0.55","504,477","91,688","0.46","-21,224","-19,566","39,273","34,907","20,568","26.90"
2022/05/06,"181,500","183,500","181,000","182,500",▼,"-1,500","-0.82","375,723","68,521","0.46","-22,679","7,178","136,059","10,462","9,956","26.88"
2022/05/04,"183,500","184,500","182,000","184,000",▲,"500","+0.27","347,996","63,770","0.46","-5,239","-6,096","27,267","561","5,178","26.82"
2022/05/03,"185,500","186,500","182,500","183,500",▼,"-3,500","-1.87","662,535","121,708","0.46","147,154","-61,278","-38,932","-40,698","-55,452","26.81"
2022/05/02,"184,000","188,000","184,000","187,000",▲,"1,000","+0.54","496,083","92,737","0.46","-73,879","49,803","22,669","28,006","28,306","26.82"
2022/04/29,"187,000","188,000","184,000","186,000",▼,"-2,500","-1.33","767,005","142,099","0.46","125,045","27,929","-202,935","-4,050","-162,160","26.81"
2022/04/28,"188,000","189,000","186,000","188,500",▲,"1,500","+0.80","705,457","132,241","0.47","-77,646","-22,077","99,650","53,376","59,729","26.91"
2022/04/27,"184,000","188,500","183,000","187,000", ,"0","0","1,152,068","215,297","0.48","-98,937","123,360","4,578","32,631","-84,428","26.86"
2022/04/26,"187,000","191,000","186,500","187,000",▲,"5,000","+2.75","2,313,611","436,965","0.49","-843,538","336,547","503,547","420,934","430,128","26.86"
2022/04/25,"177,000","184,500","176,500","182,000",▲,"2,000","+1.11","1,504,197","271,925","0.49","-158,067","303,942","36,880","-176,487","-139,227","26.62"
2022/04/22,"181,500","182,500","179,000","180,000",▼,"-3,000","-1.64","852,781","153,920","0.50","161,778","-27,053","-142,438","-103,920","-109,602","26.61"
2022/04/21,"184,000","184,500","182,500","183,000", ,"0","0","657,116","120,664","0.50","-54,426","55,271","30,136","29,444","-10,054","26.67"
2022/04/20,"181,000","184,000","180,000","183,000",▲,"2,000","+1.10","814,107","148,705","0.51","-240,737","112,459","119,749","117,749","121,484","26.66"
2022/04/19,"178,500","181,500","178,000","181,000",▲,"2,500","+1.40","623,880","112,360","0.51","-186,290","100,155","83,589","112,936","72,493","26.60"
2022/04/18,"176,000","178,500","175,500","178,500",▲,"1,500","+0.85","275,773","49,004","0.51","-53,085","-9,908","-49,937","35,201","60,971","26.56"
2022/04/15,"176,500","178,000","175,500","177,000",▼,"-500","-0.28","559,522","98,757","0.50","98,766","-177,507","188,723","-5,231","47,097","26.59"
2022/04/14,"181,000","182,000","176,500","177,500",▼,"-3,500","-1.93","898,024","160,155","0.51","217,025","-76,335","-180,948","-58,564","-61,672","26.50"
2022/04/13,"179,500","181,000","178,500","181,000",▲,"3,000","+1.69","498,547","89,782","0.51","-129,170","160,766","25,858","-21,854","19,882","26.58"
2022/04/12,"179,000","180,500","176,500","178,000",▼,"-1,500","-0.84","626,266","111,522","0.52","4,994","-18,105","25,953","-2,741","-22,705","26.57"
2022/04/11,"176,000","181,000","175,500","179,500",▲,"3,000","+1.70","641,674","115,090","0.52","-109,770","36,006","82,507","67,352","82,139","26.56"
2022/04/08,"178,000","179,000","175,500","176,500",▼,"-2,000","-1.12","458,780","81,010","0.52","49,585","-21,613","66,419","-11,902","-38,856","26.52"
2022/04/07,"180,000","182,000","178,500","178,500",▼,"-1,500","-0.83","778,374","140,165","0.52","-21,676","59,437","-100,828","17,902","-43,705","26.49"
2022/04/06,"177,000","182,000","176,500","180,000",▲,"1,000","+0.56","641,803","115,390","0.52","-136,382","85,033","53,956","78,283","50,281","26.54"
2022/04/05,"178,500","180,000","177,000","179,000",▲,"1,000","+0.56","426,072","76,157","0.52","-36,890","-26,684","69,142","67,291","55,190","26.51"
2022/04/04,"177,000","179,000","174,500","178,000", ,"0","0","509,106","90,293","0.51","-7,197","-61,139","72,487","48,711","46,194","26.48"
2022/04/01,"178,000","178,500","177,000","178,000",▼,"-2,500","-1.39","470,770","83,592","0.51","94,121","-99,255","-3,889","-24,297","6,599","26.45"
2022/03/31,"180,500","181,000","179,000","180,500",▼,"-500","-0.28","576,522","103,813","0.54","33,280","19,796","-65,105","-1,399","-67,325","26.45"
2022/03/30,"180,000","183,000","179,500","181,000",▲,"4,500","+2.55","1,082,135","196,137","0.55","-347,318","161,331","186,967","130,025","108,844","26.48"
2022/03/29,"176,000","178,000","174,000","176,500",▲,"2,000","+1.15","545,335","95,798","0.56","-27,309","64,328","-20,291","-851","-10,623","26.39"
2022/03/28,"172,000","175,500","171,000","174,500",▲,"500","+0.29","459,678","79,808","0.55","-32,649","-28,924","67,648","43,782","64,071","26.40"
2022/03/25,"176,500","176,500","173,000","174,000",▼,"-2,000","-1.14","563,456","98,107","0.55","91,473","-83,943","-37,714","6,195","-18,640","26.37"
2022/03/24,"174,000","177,000","173,500","176,000", ,"0","0","709,518","124,624","0.57","-12,731","-35,429","-42,550","64,562","89,360","26.39"
2022/03/23,"175,000","177,500","174,000","176,000",▲,"2,500","+1.44","952,954","167,586","0.58","-13,358","34,730","-33,671","27,366","-11,051","26.41"
2022/03/22,"169,000","174,500","169,000","173,500",▲,"5,000","+2.97","1,166,430","201,841","0.58","-314,937","94,150","263,951","156,916","251,651","26.42"
2022/03/21,"171,500","172,000","168,500","168,500",▼,"-2,500","-1.46","582,102","98,886","0.57","132,692","-75,852","-50,235","-16,795","-41,415","26.30"
2022/03/18,"171,500","171,500","169,500","171,000",▲,"2,500","+1.48","782,119","133,325","0.57","23,285","-24,363","35,890","-4,194","15,852","26.32"
2022/03/17,"172,500","173,000","168,500","168,500",▲,"500","+0.30","945,451","161,394","0.59","96,318","32,246","-135,888","-65,506","-114,093","26.30"
2022/03/16,"165,000","168,500","163,000","168,000",▲,"5,000","+3.07","863,044","143,713","0.59","-89,339","2,354","154,774","50,731","88,321","26.37"
2022/03/15,"164,000","165,500","162,000","163,000",▼,"-1,500","-0.91","878,905","143,502","0.57","146,162","-55,593","-80,347","-149,097","92,342","26.30"
2022/03/14,"166,500","167,500","163,000","164,500",▼,"-4,500","-2.66","1,112,790","182,846","0.57","403,775","-102,320","-275,045","-170,844","-120,307","26.33"
2022/03/11,"169,000","169,500","165,500","169,000", ,"0","0","774,655","129,579","0.55","102,644","-97,405","-16,451","-37,593","103,491","26.46"
2022/03/10,"171,500","172,000","167,500","169,000",▲,"1,000","+0.60","1,082,310","182,841","0.57","330,346","12,020","-305,976","-218,249","-211,923","26.47"
2022/03/08,"164,000","170,500","163,500","168,000", ,"0","0","728,464","122,377","0.56","12,575","34,520","-2,852","-47,385","14,147","26.61"
2022/03/07,"170,000","171,000","165,500","168,000",▼,"-4,500","-2.61","1,439,259","242,123","0.55","594,914","-108,493","-492,370","-378,321","-285,263","26.61"
2022/03/04,"176,500","177,500","172,500","172,500",▼,"-5,000","-2.82","868,483","150,929","0.56","372,134","-28,382","-305,600","-149,915","-80,649","26.84"
2022/03/03,"173,500","179,000","173,000","177,500",▲,"7,000","+4.11","1,244,300","219,556","0.52","-162,852","71,195","87,654","66,208","173,404","26.99"
2022/03/02,"171,500","172,500","169,500","170,500",▼,"-4,500","-2.57","1,384,049","236,691","0.52","467,142","-109,000","-317,677","-283,525","-292,413","26.95"
2022/02/28,"171,000","175,000","168,000","175,000",▲,"1,000","+0.57","1,247,805","214,008","0.53","90,067","-47,710","-29,855","-122,267","-3,718","27.09"
2022/02/25,"175,000","175,500","171,500","174,000",▲,"1,000","+0.58","949,885","165,140","0.52","20,344","34,894","-34,408","-131,874","-127,260","27.11"
2022/02/24,"178,500","179,000","171,000","173,000",▼,"-7,500","-4.16","1,722,526","299,982","0.51","632,395","-172,586","-464,831","-418,839","-245,946","27.13"
2022/02/23,"182,500","183,000","179,500","180,500",▼,"-1,000","-0.55","549,304","99,202","0.50","187,978","9,701","-169,981","-173,050","-210,808","27.34"
2022/02/22,"180,500","183,000","180,000","181,500",▼,"-3,500","-1.89","572,593","103,828","0.50","87,359","-60,520","-3,635","-25,495","-45,022","27.42"
2022/02/21,"180,500","185,500","179,500","185,000",▲,"1,500","+0.82","463,279","84,776","0.51","-67,216","34,097","49,402","40,613","-52,971","27.42"
2022/02/18,"181,000","184,000","180,500","183,500", ,"0","0","426,090","77,861","0.51","13,110","-24,642","31,769","-31,257","3,062","27.40"
2022/02/17,"183,000","186,000","181,000","183,500",▲,"1,500","+0.82","767,679","141,278","0.51","-130,169","60,073","103,511","33,943","20,135","27.39"
2022/02/16,"184,500","185,500","181,000","182,000",▲,"1,500","+0.83","561,867","102,666","0.53","67,684","6,006","-155,294","-62,570","-121,786","27.34"
2022/02/15,"177,000","183,000","176,500","180,500",▲,"4,000","+2.27","961,742","173,765","0.53","-246,029","75,092","121,038","68,933","165,355","27.41"
2022/02/14,"179,500","181,000","176,000","176,500",▼,"-6,500","-3.55","1,380,176","245,693","0.52","360,841","-92,073","-284,898","-313,078","-77,237","27.35"
2022/02/11,"183,000","184,500","181,000","183,000",▼,"-2,500","-1.35","1,001,635","182,882","0.52","182,452","-82,136","27,837","-41,249","19,924","27.49"
2022/02/10,"186,000","187,000","182,500","185,500",▲,"500","+0.27","1,280,607","236,067","0.51","112,599","-44,123","5,619","-200,534","146,510","27.47"
2022/02/09,"186,000","186,000","182,500","185,000",▲,"500","+0.27","1,015,966","187,269","0.50","210,413","-47,749","-193,990","-312,502","78,361","27.47"
2022/02/08,"186,500","188,000","183,500","184,500",▼,"-2,000","-1.07","1,150,733","213,483","0.48","380,867","47,058","-455,573","-471,656","-121,640","27.56"
2022/02/07,"189,500","190,000","184,500","186,500",▼,"-3,500","-1.84","829,365","154,256","0.46","302,586","-190,980","-145,781","-163,552","-32,239","27.78"
2022/02/04,"190,500","192,000","188,000","190,000",▼,"-1,500","-0.78","837,609","158,837","0.47","274,680","-72,605","-268,366","-323,075","32,753","27.84"
2022/02/03,"193,000","195,500","191,500","191,500",▲,"2,000","+1.06","837,241","162,360","0.46","-70,114","78,884","5,086","-18,546","86,677","27.97"
2022/01/28,"186,500","190,500","180,000","189,500",▲,"3,000","+1.61","1,415,358","262,933","0.48","232,334","25,009","-217,129","-340,387","-50,487","27.97"
2022/01/27,"190,000","191,500","185,500","186,500",▼,"-3,500","-1.84","1,072,651","201,399","0.46","151,681","-44,805","-124,852","-132,849","-193,873","28.07"
2022/01/26,"193,000","194,500","189,500","190,000",▼,"-4,500","-2.31","1,191,581","227,716","0.47","370,016","-82,616","-299,832","-365,362","-181,774","28.13"
2022/01/25,"196,500","197,000","190,000","194,500",▼,"-2,500","-1.27","1,174,185","226,501","0.47","224,120","-119,540","-120,884","-215,994","-154,742","28.27"
2022/01/24,"197,500","200,000","195,000","197,000",▼,"-3,000","-1.50","659,010","129,557","0.47","95,818","20,209","-139,309","-138,782","-79,960","28.32"
2022/01/21,"199,500","201,000","198,500","200,000",▼,"-2,000","-0.99","513,891","102,511","0.47","105,636","-118,236","32,189","-50,139","-27,390","28.39"
2022/01/20,"200,500","202,500","199,500","202,000",▲,"1,500","+0.75","451,581","90,743","0.46","75,490","-8,652","-94,669","-68,491","-96,234","28.37"
