일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2020/01/28,"28,850","29,000","27,900","27,950",▼,"-1,600","-5.41","758,978","21,430","0.48","342,106","-117,850","-200,807","-102,651","-265,986","22.18"
2020/01/23,"29,950","30,200","29,500","29,550",▼,"-550","-1.83","398,234","11,830","0.48","131,908","-102,975","-46,338","10,237","-44,216","22.33"
2020/01/22,"30,400","30,450","29,900","30,100",▼,"-50","-0.17","312,006","9,375","0.48","56,444","10,035","-5,513","-32,861","-63,474","22.36"
2020/01/21,"30,600","30,850","30,100","30,150",▼,"-350","-1.15","226,585","6,897","0.49","37,697","-3,564","16,951","-5,681","-19,189","22.37"
2020/01/20,"30,050","30,800","30,050","30,500",▲,"450","+1.50","343,739","10,495","0.49","-81,826","66,254","31,168","1,809","11,782","22.35"
2020/01/17,"29,950","30,250","29,850","30,050", ,"0","0","322,705","9,694","0.49","-28,003","-17,640","54,873","49,730","26,918","22.33"
2020/01/16,"30,800","30,800","29,900","30,050",▼,"-750","-2.44","430,754","12,966","0.50","99,556","-68,345","-14,312","-23,044","-27,572","22.29"
2020/01/15,"30,600","30,800","30,050","30,800",▲,"300","+0.98","493,919","15,086","0.54","-59,302","-15,445","98,903","101,684","-28","22.30"
2020/01/14,"29,500","30,550","29,400","30,500",▲,"1,150","+3.92","664,749","20,085","0.54","-193,405","114,486","114,788","76,382","145,085","22.23"
2020/01/13,"29,050","29,650","28,950","29,350",▲,"550","+1.91","536,543","15,759","0.53","64,788","-31,076","-23,219","-26,607","-40,973","22.14"
2020/01/10,"28,250","28,900","28,250","28,800",▲,"550","+1.95","480,627","13,763","0.48","59,633","-78,726","30,554","23,698","21,327","22.16"
2020/01/09,"28,600","28,700","28,100","28,250",▲,"50","+0.18","672,441","19,056","0.50","212,543","-82,309","-152,662","-138,990","-42,349","22.13"
2020/01/08,"29,300","29,350","28,050","28,200",▼,"-1,300","-4.41","956,084","27,122","0.50","188,211","-127,997","-47,218","-48,757","-107,867","22.25"
2020/01/07,"29,750","29,900","29,350","29,500",▼,"-150","-0.51","450,825","13,349","0.50","130,265","-40,125","-95,679","-92,425","-99,832","22.28"
2020/01/06,"30,500","30,600","29,600","29,650",▼,"-1,150","-3.73","639,706","19,168","0.49","266,760","-58,115","-165,165","-150,269","-186,777","22.36"
2020/01/03,"31,250","31,450","30,750","30,800",▼,"-400","-1.28","482,613","14,971","0.47","145,912","-38,406","-100,715","-99,321","-106,991","22.48"
2020/01/02,"31,600","31,650","31,050","31,200",▼,"-250","-0.79","367,943","11,484","0.47","95,425","-14,180","-20,040","-60,529","-71,521","22.55"
2019/12/30,"31,650","31,750","31,400","31,450",▼,"-50","-0.16","178,478","5,631","0.47","34,256","25,390","-59,901","-54,991","-48,630","22.57"
2019/12/27,"31,600","31,700","31,100","31,500",▼,"-400","-1.25","386,780","12,160","0.51","81,698","-38,694","-389,234","-59,817","-52,203","22.61"
2019/12/26,"32,000","32,250","31,850","31,900", ,"0","0","291,229","9,308","0.51","-22,980","66,199","-110,937","-32,078","-19,010","22.91"
2019/12/24,"32,150","32,200","31,800","31,900",▼,"-300","-0.93","237,031","7,581","0.52","15,970","81,316","-154,665","-54,283","-70,500","22.99"
2019/12/23,"32,350","32,400","32,050","32,200",▼,"-150","-0.46","207,424","6,678","0.50","-9,342","40,300","-66,876","-20,386","-30,470","23.11"
2019/12/20,"32,050","32,400","32,000","32,350",▲,"500","+1.57","438,355","14,148","0.49","-18,932","13,355","-687","-26,345","10,579","23.16"
2019/12/19,"32,000","32,300","31,450","31,850",▼,"-300","-0.93","428,134","13,603","0.49","38,054","15,465","148,463","-51,167","-50,741","23.16"
2019/12/18,"32,250","32,450","32,000","32,150",▼,"-300","-0.92","272,231","8,764","0.48","51,699","5,871","-49,884","-47,688","-59,761","23.04"
2019/12/17,"31,850","32,500","31,800","32,450",▲,"350","+1.09","466,819","15,066","0.48","-35,757","103,063","-128,203","-65,069","-43,956","23.08"
2019/12/16,"32,400","32,400","31,750","32,100",▼,"-200","-0.62","221,167","7,098","0.49","14,960","83,669","-121,552","-105,059","-70,730","23.18"
2019/12/13,"32,150","32,650","32,050","32,300",▲,"700","+2.22","671,527","21,753","0.51","-27,493","168,173","-134,108","-119,028","-87,456","23.27"
2019/12/12,"30,950","31,850","30,900","31,600",▲,"700","+2.27","723,573","22,861","0.53","-78,132","45,791","27,518","3,206","-9,060","23.37"
2019/12/11,"30,900","31,100","30,650","30,900",▲,"50","+0.16","315,280","9,742","0.53","8,572","11,167","-34,067","-58,076","-6,551","23.35"
2019/12/10,"30,700","31,000","30,550","30,850",▲,"150","+0.49","222,069","6,842","0.53","-15,167","23,137","-212,165","-6,258","-5,904","23.37"
2019/12/09,"30,550","30,950","30,150","30,700",▲,"250","+0.82","275,883","8,430","0.53","19,445","-9,265","-30,511","-21,717","-2,000","23.53"
2019/12/06,"30,300","30,650","30,200","30,450",▲,"150","+0.50","325,253","9,890","0.53","20,091","-8,578","-25,705","-44,275","-14,931","23.56"
2019/12/05,"30,750","31,000","30,050","30,300",▼,"-400","-1.30","530,070","16,082","0.51","78,862","32,487","-119,228","-55,268","-93,087","23.58"
2019/12/04,"31,050","31,150","30,600","30,700",▼,"-850","-2.69","499,346","15,371","0.49","223,678","-35,970","-205,016","-157,776","-197,177","23.67"
2019/12/03,"31,450","31,700","31,000","31,550",▼,"-300","-0.94","306,027","9,600","0.51","35,007","18,120","-75,055","-54,013","-63,863","23.82"
2019/12/02,"31,900","31,950","31,650","31,850",▲,"100","+0.31","216,148","6,875","0.49","3,275","52,719","-86,312","-76,496","-59,302","23.87"
2019/11/29,"32,750","32,800","31,650","31,750",▼,"-550","-1.70","337,065","10,800","0.48","97,131","-2,749","-104,751","-98,227","-90,762","23.94"
2019/11/28,"32,200","32,700","31,850","32,300",▼,"-50","-0.15","274,035","8,854","0.49","18,320","48,670","-80,656","-67,861","-24,216","24.02"
2019/11/27,"32,600","32,800","32,300","32,350",▼,"-250","-0.77","324,750","10,574","0.49","33,347","37,719","-68,426","-53,217","-33,432","24.08"
2019/11/26,"32,300","32,750","32,250","32,600",▲,"350","+1.09","831,669","27,109","0.51","-42,716","186,385","-139,919","-144,275","74,408","24.13"
2019/11/25,"31,350","32,300","31,300","32,250",▲,"1,150","+3.70","589,026","18,863","0.51","-70,803","165,600","-87,115","-41,655","-106,166","24.23"
2019/11/22,"31,000","31,350","30,750","31,100",▲,"50","+0.16","373,503","11,622","0.51","3,270","119,958","-135,925","-89,414","-119,777","24.30"
2019/11/21,"31,250","31,400","30,900","31,050",▼,"-300","-0.96","462,389","14,364","0.50","8,250","139,728","-135,098","-113,286","-130,569","24.40"
2019/11/20,"31,750","31,750","31,300","31,350",▼,"-600","-1.88","426,596","13,428","0.50","146,245","-37,382","-139,077","-140,181","-127,825","24.50"
2019/11/19,"32,050","32,050","31,650","31,950",▼,"-100","-0.31","559,676","17,823","0.48","88,162","-20,955","-103,517","-91,242","-35,069","24.61"
2019/11/18,"32,600","32,600","31,850","32,050",▼,"-300","-0.93","414,637","13,299","0.50","71,870","-114,147","-18,494","-28,427","-56,476","24.68"
2019/11/15,"31,500","32,550","31,500","32,350",▲,"700","+2.21","669,947","21,585","0.48","-45,712","11,064","19,650","36,715","172,048","24.70"
2019/11/14,"32,100","32,150","31,400","31,650",▼,"-300","-0.94","788,281","24,915","0.47","229,082","-166,870","-71,926","-95,753","-74,966","24.68"
2019/11/13,"32,250","32,300","31,850","31,950",▼,"-500","-1.54","466,962","14,934","0.47","153,048","-143,464","-9,585","18,222","-47,011","24.74"
2019/11/12,"32,550","32,650","32,150","32,450",▼,"-50","-0.15","510,370","16,504","0.46","105,236","-147,118","31,292","20,798","-21,077","24.75"
2019/11/11,"32,850","32,900","32,500","32,500",▼,"-450","-1.37","445,567","14,531","0.46","98,720","-135,171","15,596","45,869","42,622","24.72"
2019/11/08,"32,950","33,350","32,800","32,950",▲,"250","+0.76","615,092","20,310","0.45","49,019","11,512","139,532","-77,495","4,580","24.71"
2019/11/07,"32,450","32,800","32,400","32,700",▲,"100","+0.31","368,971","12,014","0.45","111,487","-87,171","-32,937","-45,763","52,243","24.61"
2019/11/06,"32,750","32,750","32,400","32,600",▼,"-50","-0.15","340,847","11,098","0.43","67,712","-35,246","-39,532","-29,175","29,545","24.63"
2019/11/05,"32,500","32,700","32,400","32,650",▲,"400","+1.24","434,531","14,169","0.43","95,011","-41,967","-65,817","-55,636","22,341","24.66"
2019/11/04,"32,100","32,350","32,050","32,250",▲,"400","+1.26","385,707","12,427","0.42","25,326","1,687","-30,820","-43,630","49,017","24.71"
2019/11/01,"31,700","32,000","31,600","31,850",▲,"50","+0.16","418,816","13,319","0.41","63,126","48,254","-68,266","-113,921","20,730","24.73"
2019/10/31,"32,150","32,300","31,800","31,800",▼,"-200","-0.63","647,220","20,691","0.37","150,905","28,291","-217,361","-132,462","-107,264","24.78"
2019/10/30,"32,950","33,000","31,850","32,000",▼,"-950","-2.88","939,655","30,082","0.36","442,141","8,079","-451,018","-343,446","-424,741","24.95"
2019/10/29,"33,600","33,850","32,700","32,950",▼,"-500","-1.49","716,890","23,820","0.33","162,480","-59,131","-101,811","-114,655","8,471","25.28"
2019/10/28,"34,450","34,600","33,250","33,450",▼,"-1,000","-2.90","782,199","26,428","0.31","299,500","843","-311,047","-335,013","58,516","25.36"
2019/10/25,"35,200","35,400","34,200","34,450",▼,"-1,150","-3.23","760,535","26,260","0.31","394,348","-251,984","-146,807","-163,997","-70,991","25.59"
2019/10/24,"35,400","35,700","35,300","35,600",▲,"50","+0.14","151,578","5,382","0.31","16,004","-17,084","-4,766","-1,393","-3,973","25.70"
2019/10/23,"35,650","36,050","35,450","35,550",▼,"-450","-1.25","210,697","7,507","0.32","15,725","-30,040","6,489","14,848","-17,425","25.71"
2019/10/22,"35,350","36,050","35,300","36,000",▲,"700","+1.98","335,929","12,009","0.29","-61,765","44,291","18,787","23,579","35,812","25.70"
2019/10/21,"36,250","36,250","35,250","35,300",▼,"-900","-2.49","472,459","16,792","0.26","246,925","-148,546","-238,044","-74,330","-140,049","25.69"
2019/10/18,"36,250","36,600","36,100","36,200",▼,"-100","-0.28","280,939","10,185","0.25","92,748","-25,402","-86,247","-35,468","-81,187","25.87"
2019/10/17,"36,400","36,550","36,150","36,300",▼,"-100","-0.27","220,239","7,991","0.23","46,599","-44,265","-728","3,735","1,002","25.93"
2019/10/16,"36,850","37,000","36,150","36,400",▼,"-450","-1.22","448,126","16,303","0.24","235,145","-57,614","-179,661","-18,913","-94,238","25.93"
2019/10/15,"36,800","37,100","36,600","36,850",▼,"-150","-0.41","189,560","6,987","0.24","10,376","-16,259","5,757","47,780","7,343","26.07"
2019/10/14,"37,000","37,250","36,850","37,000",▲,"550","+1.51","220,681","8,166","0.24","5,003","-4,369","-7,455","29,447","5,319","26.06"
2019/10/11,"37,000","37,000","36,450","36,450",▲,"200","+0.55","218,538","8,017","0.23","25,906","-7,778","-25,677","23,723","-23,312","26.07"
2019/10/10,"36,300","36,800","36,050","36,250",▼,"-600","-1.63","370,845","13,501","0.22","49,155","-28,970","-21,197","1,630","-9,827","26.09"
2019/10/08,"36,800","37,100","36,500","36,850",▲,"400","+1.10","258,113","9,516","0.22","23,611","38,548","-62,709","-11,925","-40,206","26.10"
2019/10/07,"36,800","37,100","36,350","36,450",▼,"-450","-1.22","277,604","10,172","0.22","55,675","-34,223","-22,415","-43,082","-18,027","26.15"
2019/10/04,"37,550","37,800","36,900","36,900",▼,"-650","-1.73","289,776","10,742","0.21","85,974","-36,042","-54,279","-19,810","-46,607","26.17"
2019/10/02,"38,650","38,700","37,450","37,550",▼,"-1,450","-3.72","415,130","15,711","0.21","125,173","-132,338","66,800","3,874","-11,628","26.21"
2019/10/01,"38,700","39,450","38,600","39,000",▲,"100","+0.26","153,634","5,991","0.21","8,244","-20,552","4,460","4,052","15,106","26.16"
2019/09/30,"38,650","38,900","38,300","38,900",▲,"150","+0.39","250,702","9,700","0.21","7,001","-2,470","1,694","52,933","-2,198","26.15"
2019/09/27,"39,500","39,500","38,550","38,750",▼,"-550","-1.40","221,117","8,573","0.20","34,051","-31,744","-65,317","-10,018","-12,674","26.15"
2019/09/26,"40,000","40,100","38,850","39,300",▼,"-150","-0.38","235,519","9,288","0.20","76,941","-41,532","-54,912","-33,308","-3,208","26.20"
2019/09/25,"39,950","40,150","39,450","39,450",▼,"-500","-1.25","170,171","6,754","0.20","-10,946","38,730","-47,548","-372","-29,465","26.24"
2019/09/24,"39,750","40,150","39,700","39,950",▲,"150","+0.38","183,645","7,319","0.20","18,836","2,148","-26,730","-22,435","-4,954","26.28"
2019/09/23,"39,800","40,150","39,650","39,800",▼,"-150","-0.38","154,424","6,162","0.20","17,089","1,052","-655","2,490","-11,178","26.30"
2019/09/20,"40,000","40,050","39,650","39,950",▼,"-150","-0.37","337,987","13,466","0.20","30,009","-38,194","156,330","39,623","-27,630","26.30"
2019/09/19,"40,250","40,600","39,850","40,100",▼,"-400","-0.99","176,220","7,062","0.20","20,805","-28,070","4,087","-3,050","5,233","26.18"
2019/09/18,"40,250","40,700","40,000","40,500", ,"0","0","190,382","7,694","0.20","-8,299","-1,420","-3,007","18,701","-4,405","26.18"
2019/09/17,"40,600","40,900","40,050","40,500",▼,"-250","-0.61","181,420","7,355","0.20","-7,545","32,831","-9,611","-31,076","-10,891","26.18"
2019/09/16,"40,850","40,850","40,000","40,750",▲,"750","+1.88","308,343","12,519","0.22","-55,149","53,957","14,286","35,542","18,806","26.19"
2019/09/11,"39,150","40,100","39,100","40,000",▲,"1,150","+2.96","550,871","21,962","0.22","-134,730","211,672","-81,444","-80,768","-8,560","26.18"
2019/09/10,"38,350","39,100","38,300","38,850",▲,"550","+1.44","263,753","10,252","0.21","-50,196","45,262","-5,630","2,022","-21,490","26.24"
2019/09/09,"38,200","38,900","38,000","38,300",▲,"550","+1.46","215,711","8,288","0.21","-1,353","9,946","-3,280","-3,932","-9,325","26.24"
2019/09/06,"37,900","38,250","37,700","37,750",▼,"-250","-0.66","111,270","4,225","0.21","13,006","-12,331","-5,526","-7,944","-4,593","26.25"
2019/09/05,"37,700","38,850","37,700","38,000",▲,"100","+0.26","215,399","8,237","0.22","-7,441","41,557","-35,099","-29,867","-32,865","26.25"
2019/09/04,"37,100","38,100","37,050","37,900",▲,"500","+1.34","212,931","7,979","0.22","-12,243","31,508","-20,726","-21,401","-19,620","26.28"
2019/09/03,"37,450","37,850","37,200","37,400",▲,"50","+0.13","150,419","5,640","0.22","18,133","28,446","-46,679","-40,464","-29,297","26.29"
2019/09/02,"37,100","37,500","37,050","37,350",▲,"50","+0.13","97,612","3,643","0.23","-17,512","10,341","22,070","5,091","13,569","26.33"
2019/08/30,"36,900","37,500","36,750","37,300",▲,"1,100","+3.04","258,034","9,604","0.23","-36,038","-18,968","55,671","54,789","51,905","26.31"
2019/08/29,"36,150","36,400","35,950","36,200",▼,"-50","-0.14","119,203","4,313","0.22","-7,579","2,721","729","-6,217","19,081","26.27"
2019/08/28,"36,050","36,300","35,750","36,250",▲,"400","+1.12","151,482","5,462","0.22","9,846","-18,480","-28,271","12,428","6,818","26.27"
2019/08/27,"36,350","36,700","35,700","35,850",▼,"-250","-0.69","328,921","11,838","0.23","11,326","14,199","-32,568","-22,675","-13,665","26.29"
2019/08/26,"36,200","36,350","35,800","36,100",▼,"-650","-1.77","147,519","5,331","0.23","-10,965","16,594","9,422","-2,957","11,946","26.31"
2019/08/23,"36,650","37,100","36,550","36,750",▼,"-300","-0.81","136,902","5,046","0.23","18,479","1,547","-20,523","-26,666","-18,352","26.31"
2019/08/22,"37,350","37,950","37,050","37,050",▼,"-200","-0.54","224,774","8,384","0.22","10,300","-3,143","-8,757","-8,293","-8,161","26.32"
2019/08/21,"37,250","37,450","37,050","37,250", ,"0","0","170,412","6,340","0.22","21,444","-32,096","9,117","13,136","25,748","26.33"
2019/08/20,"37,000","37,600","36,950","37,250",▼,"-50","-0.13","203,780","7,604","0.22","5,442","12,514","-38,614","-388","-26,323","26.32"
2019/08/19,"36,400","37,400","36,350","37,300",▲,"750","+2.05","180,528","6,697","0.22","-27,205","16,180","10,963","-5,449","29,217","26.35"
2019/08/16,"36,100","36,650","35,700","36,550",▼,"-50","-0.14","230,217","8,352","0.22","11,713","20,355","-113,614","-3,572","-11,309","26.34"
2019/08/14,"37,000","37,350","36,500","36,600",▲,"50","+0.14","265,539","9,757","0.22","32,169","-40,530","-4,804","-2,034","39,967","26.43"
2019/08/13,"36,500","37,150","36,400","36,550",▼,"-500","-1.35","298,133","10,923","0.22","-5,213","-5,168","7,791","59,053","1,713","26.43"
2019/08/12,"37,200","37,700","36,600","37,050",▼,"-250","-0.67","184,839","6,885","0.22","23,852","-13,739","-7,039","14,682","-9,111","26.42"
2019/08/09,"36,650","37,700","36,650","37,300",▲,"850","+2.33","287,195","10,719","0.22","-35,899","-10,809","64,196","37,371","41,063","26.43"
2019/08/08,"37,050","37,100","36,100","36,450",▼,"-250","-0.68","632,135","23,033","0.22","122,105","-53,710","-52,052","-49,491","-32,567","26.38"
2019/08/07,"35,850","36,900","35,400","36,700",▲,"850","+2.37","523,805","18,930","0.23","-54,767","70,719","-34,060","28,899","-6,326","26.42"
2019/08/06,"34,500","36,650","34,450","35,850",▼,"-450","-1.24","516,963","18,486","0.25","-102,851","129,286","-44,740","-33,918","32,535","26.45"
2019/08/05,"37,200","37,550","36,300","36,300",▼,"-1,450","-3.84","452,167","16,577","0.26","-35,883","68,587","-37,055","-22,882","7,241","26.48"
2019/08/02,"37,200","38,050","36,900","37,750",▼,"-250","-0.66","402,712","15,038","0.26","15,910","50,209","-57,621","-2,452","-21,035","26.51"
2019/08/01,"38,600","38,800","37,900","38,000",▼,"-800","-2.06","336,127","12,826","0.27","83,527","-15,106","-40,657","-38,332","-63,933","26.55"
2019/07/31,"39,050","39,100","38,550","38,800",▼,"-250","-0.64","288,317","11,192","0.27","6,731","36,632","-31,456","-1,216","-49,158","26.58"
2019/07/30,"38,600","39,400","38,600","39,050",▲,"150","+0.39","217,080","8,464","0.28","21,963","51,961","-56,695","-62,016","-69,689","26.60"
